2015.11.23,00:00,1.06414,1.06563,1.05922,1.06266,77711
2015.11.24,00:00,1.06265,1.06729,1.06193,1.06449,81928
2015.11.25,00:00,1.06459,1.06888,1.05655,1.06164,90682
2015.11.26,00:00,1.06163,1.06269,1.05995,1.06129,44560
2015.11.27,00:00,1.06039,1.06376,1.05680,1.06028,57204
2015.11.30,00:00,1.05908,1.05945,1.05574,1.05660,67416
2015.12.01,00:00,1.05650,1.06365,1.05620,1.06316,78081
2015.12.02,00:00,1.06315,1.06360,1.05503,1.06145,78663
2015.12.03,00:00,1.06157,1.09804,1.05235,1.09495,140906
2015.12.04,00:00,1.09490,1.09585,1.08357,1.08736,135904
2015.12.05,00:00,1.08734,1.08855,1.08694,1.08802,1548
2015.12.07,00:00,1.08740,1.08869,1.07956,1.08460,81584
2015.12.08,00:00,1.08458,1.09021,1.08298,1.08940,91090
2015.12.09,00:00,1.08938,1.10423,1.08787,1.10182,110328
2015.12.10,00:00,1.10181,1.10295,1.09246,1.09457,93825
2015.12.11,00:00,1.09455,1.10302,1.09262,1.09888,107724
2015.12.12,00:00,1.09889,1.09962,1.09791,1.09875,2305
2015.12.14,00:00,1.09712,1.10481,1.09451,1.09853,106601
2015.12.15,00:00,1.09856,1.10591,1.09041,1.09208,98326
2015.12.16,00:00,1.09210,1.10111,1.08876,1.09171,115361
2015.12.17,00:00,1.09170,1.09178,1.08021,1.08175,99017
2015.12.18,00:00,1.08174,1.08741,1.08044,1.08726,105397
2015.12.19,00:00,1.08719,1.08719,1.08633,1.08674,2085
2015.12.21,00:00,1.08605,1.09385,1.08475,1.09201,76660
2015.12.22,00:00,1.09209,1.09837,1.09019,1.09506,70343
2015.12.23,00:00,1.09513,1.09569,1.08695,1.09226,60588
2015.12.24,00:00,1.09223,1.09668,1.09039,1.09512,39621
2015.12.28,00:00,1.09627,1.09920,1.09555,1.09733,45039
2015.12.29,00:00,1.09734,1.09912,1.08985,1.09338,53921
2015.12.30,00:00,1.09331,1.09433,1.09015,1.09301,56712
2015.12.31,00:00,1.09310,1.09366,1.08524,1.08691,48223
2016.01.04,00:00,1.08663,1.09458,1.07807,1.08284,98525
2016.01.05,00:00,1.08285,1.08384,1.07102,1.07492,78494
2016.01.06,00:00,1.07506,1.07989,1.07147,1.07869,97168
2016.01.07,00:00,1.07873,1.09395,1.07707,1.09340,116989
2016.01.08,00:00,1.09347,1.09393,1.08029,1.09189,124383
2016.01.09,00:00,1.09190,1.09297,1.09168,1.09249,2040
2016.01.11,00:00,1.09443,1.09693,1.08474,1.08516,97489
2016.01.12,00:00,1.08517,1.08996,1.08192,1.08535,101345
2016.01.13,00:00,1.08538,1.08831,1.08044,1.08820,105903
2016.01.14,00:00,1.08814,1.09427,1.08341,1.08640,125117
2016.01.15,00:00,1.08639,1.09840,1.08540,1.09166,133409
2016.01.16,00:00,1.09167,1.09305,1.09052,1.09167,1582
2016.01.18,00:00,1.09131,1.09272,1.08684,1.08911,74741
2016.01.19,00:00,1.08904,1.09385,1.08589,1.09099,92920
2016.01.20,00:00,1.09097,1.09164,1.09049,1.09106,3730
